종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"066590","우수AMS","KOSDAQ","중견기업부","2550","85","3.45","2515","2570","2400","262302","659785829","98628739350","38677937"
"017370","우신시스템","KOSPI",,"6230","-50","-0.80","6290","6390","6100","62753","388901525","113363994260","18314054"
"103840","우양","KOSDAQ","중견기업부","3315","5","0.15","3295","3345","3260","131825","435454910","54254708820","16366428"
"101970","우양에이치씨","KOSDAQ","중견기업부","12710","390","3.17","12300","12880","11700","47016","589895850","188572614750","14790009"
"046940","우원개발","KOSDAQ","벤처기업부","3525","50","1.44","3450","3530","3415","96366","334059450","63531340250","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","1770","-10","-0.56","1780","1810","1740","142019","251950406","29788349520","16829576"
"065680","우주일렉트로","KOSDAQ","우량기업부","34500","-1250","-3.50","35600","35750","34300","34111","1184317250","318796249500","9240471"
"105840","우진","KOSPI",,"18420","1250","7.28","17840","18930","17840","1563672","27787009255","371233174600","20197670"
"018620","우진비앤지","KOSDAQ","중견기업부","822","-7","-0.84","824","834","819","31228","25716282","23891445311","28889293"
"010400","우진아이엔에스","KOSPI",,"4755","575","13.76","4180","4780","4160","237029","1080579425","36166390000","7622000"
"457550","우진엔텍","KOSDAQ","중견기업부","21400","800","3.88","20650","21600","20650","125279","2678289500","199891649100","9318958"
"049800","우진플라임","KOSPI",,"1898","-2","-0.11","1901","1909","1895","24868","47207585","37980000000","20000000"
"016880","웅진","KOSPI",,"2490","220","9.69","2305","2590","2275","1252680","3034949756","199817700000","79927080"
"095720","웅진씽크빅","KOSPI",,"1273","-3","-0.24","1275","1298","1268","177929","226708125","147154624890","115505985"
"396470","워트","KOSDAQ","중견기업부","7490","-50","-0.66","7740","7780","7400","397628","3018476195","121383600000","16120000"
"005820","원림","KOSPI",,"15020","20","0.13","15330","15330","14970","1175","17717690","34400610900","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","6600","-40","-0.60","6630","6640","6520","43495","286234010","46753591930","7094627"
"032940","원익","KOSDAQ","우량기업부","14350","600","4.36","14160","17800","14150","16172131","251078777800","261072850500","18193230"
"240810","원익IPS","KOSDAQ GLOBAL","우량기업부","78800","-1200","-1.50","83000","84800","78000","1608043","129582698200","3904624324550","49083901"
"074600","원익QnC","KOSDAQ GLOBAL","우량기업부","23000","200","0.88","24000","24400","22500","655319","15152257425","604624000000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","35300","950","2.77","37000","37000","34350","146022","5147987175","445692800000","12608000"
"014190","원익큐브","KOSDAQ","우량기업부","2530","430","20.48","2200","2730","2100","44597631","111695325918","89207763120","35399906"
"217820","원익피앤이","KOSDAQ","중견기업부","4095","75","1.87","4025","4455","3960","1667268","6972788936","194089146310","47454559"
"030530","원익홀딩스","KOSDAQ","중견기업부","43750","-3900","-8.18","48150","48150","43400","4752933","211947194250","3388816416375","77237981"
"012620","원일특강","KOSDAQ","우량기업부","8110","0","0.00","8070","8150","8050","4291","34786050","35684000000","4400000"
"136150","원일티엔아이","KOSDAQ","벤처기업부","18680","470","2.58","18230","18900","18150","45706","849478260","156557640400","8381030"
"382840","원준","KOSDAQ","우량기업부","7720","40","0.52","7680","7850","7660","44447","344352885","118812900180","15271581"
"336570","원텍","KOSDAQ","기술성장기업부","8110","-140","-1.70","8320","8360","8000","1176286","9520776265","728748065700","89968897"
"376980","원티드랩","KOSDAQ","기술성장기업부","3590","10","0.28","3560","3600","3505","31415","111128017","35061354460","9766394"
"122830","원포유","KONEX","일반기업부","2140","-85","-3.82","2300","2550","2095","17763","38141000","70089247900","32751985"
"008370","원풍","KOSDAQ","우량기업부","5020","170","3.51","4910","5050","4895","1786","8829620","59400000000","12000000"
"008290","원풍물산","KOSDAQ","중견기업부","447","-6","-1.32","453","458","445","81990","36813602","18393542908","40693679"
"101160","월덱스","KOSDAQ","우량기업부","23300","1100","4.95","22900","23350","22550","164503","3777246750","384706136900","16510993"
"336060","웨이버스","KOSDAQ","벤처기업부","1005","34","3.50","970","1017","968","554117","549492512","48299665600","48155200"
"095270","웨이브일렉트로","KOSDAQ","벤처기업부","4635","15","0.32","4620","4670","4570","36475","167875645","66831687900","14372406"
"289930","웨이비스","KOSDAQ","기술성장기업부","9500","500","5.56","9050","9600","8720","403124","3714550800","118936133500","12519593"
"010600","웰바이오텍","KOSPI",,"545","0","0.00","0","0","0","0","0","49553256815","90923407"
"065950","웰크론","KOSDAQ","중견기업부","1684","-1","-0.06","1684","1693","1666","66292","111195550","47795594286","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","1136","-40","-3.40","1176","1176","1133","28943","33077263","25915496932","22594156"
"043590","웰킵스하이텍","KOSDAQ","중견기업부","610","2","0.33","608","614","602","63433","38453288","16417741010","27136762"
"196700","웹스","KOSDAQ","벤처기업부","2285","90","4.10","2190","2380","2185","439156","1004803308","32893889760","14364144"
"069080","웹젠","KOSDAQ GLOBAL","우량기업부","13000","10","0.08","13150","13400","12900","77646","1015017840","449119474320","34600884"
"053580","웹케시","KOSDAQ","우량기업부","10400","260","2.56","10180","10430","10180","25256","260971115","141816979200","13636248"
"479960","위너스","KOSDAQ","중견기업부","10580","80","0.76","10500","10640","10400","9409","99331485","72552090000","6851000"
"377460","위니아에이드","KOSDAQ","관리종목(소속부없음)","4080","0","0.00","0","0","0","0","0","253187202960","62055687"
"044340","위닉스","KOSDAQ","중견기업부","5500","-20","-0.36","5480","5550","5460","24917","137113045","98482571750","17873425"
"330350","위더스제약","KOSDAQ","우량기업부","8730","-20","-0.23","8750","9050","8580","875196","7695186735","114990630690","13202139"
"348350","위드텍","KOSDAQ","우량기업부","8840","130","1.49","8770","9000","8710","27068","239746920","90124860000","10183600"
"112040","위메이드","KOSDAQ","중견기업부","26000","-800","-2.99","27300","28350","25800","231645","6207996700","884357982150","33948483"
"101730","위메이드맥스","KOSDAQ","벤처기업부","6290","-140","-2.18","6460","6650","6290","66153","424736810","532150866100","83803286"
"123420","위메이드플레이","KOSDAQ","우량기업부","7870","-20","-0.25","7860","8100","7820","23745","188537650","82941345240","10552334"
"065370","위세아이텍","KOSDAQ","벤처기업부","6000","440","7.91","5560","6110","5560","181407","1067809035","44156044920","7383954"
"140660","위월드","KONEX","일반기업부","1200","-65","-5.14","1200","1200","1077","50","56540","2984702400","2487252"
"038620","위즈코프","KOSDAQ","벤처기업부","595","-4","-0.67","601","609","595","205624","123335526","45361949535","75729465"
"299900","위지윅스튜디오","KOSDAQ","중견기업부","645","-17","-2.57","663","667","624","948346","606844055","109471285760","171048884"
"036090","위지트","KOSDAQ","중견기업부","640","10","1.59","640","647","628","530780","338635304","74942315772","118392284"
"459100","위츠","KOSDAQ","중견기업부","7020","-50","-0.71","7000","7100","6940","44462","311235800","93282070000","13307000"
"136540","윈스테크넷","KOSDAQ","우량기업부","11320","0","0.00","11320","11360","11190","20581","232601435","139129522180","12279746"
"097800","윈팩","KOSDAQ","중견기업부","569","2","0.35","615","615","550","1366947","774212757","77913080759","136450229"
"192390","윈하이텍","KOSDAQ","우량기업부","2150","-35","-1.60","2185","2185","2025","24523","52513417","23553808915","11032229"
"008600","윌비스","KOSPI",,"324","2","0.62","327","327","314","192515","61440455","21650004558","67236039"
"335870","윙스풋","KOSDAQ","중견기업부","1634","-54","-3.20","1688","1693","1601","60001","98246250","27437274774","16750473"
"900340","윙입푸드","KOSDAQ","외국기업(소속부없음)","842","14","1.69","830","854","829","202001","169291964","42227648592","50330928"
"033270","유나이티드제약","KOSPI",,"19030","50","0.26","19000","19030","18900","23638","448695885","310669294440","16333822"
"014830","유니드","KOSPI",,"67000","0","0.00","67200","67500","66300","15661","1045796900","454105960000","6767600"
"446070","유니드비티플러스","KOSPI",,"3310","-125","-3.64","3435","3435","3190","130020","427986112","35070065575","10611215"
"036200","유니셈","KOSDAQ","우량기업부","11100","740","7.14","11200","11630","10700","1400136","15585589690","340679517530","30664223"
"018000","유니슨","KOSDAQ","중견기업부","1240","-18","-1.43","1265","1302","1234","1883804","2364290819","274925909320","221714443"
"000910","유니온","KOSPI",,"4280","50","1.18","4235","4300","4235","61951","264711555","66817729320","15611619"
"047400","유니온머티리얼","KOSPI",,"1394","21","1.53","1390","1430","1367","457808","637407035","58464000000","42000000"
"203450","유니온바이오메트릭스","KOSDAQ","벤처기업부","3120","-10","-0.32","3130","3150","3020","35102","108495220","43926501840","14079007"
"011330","유니켐","KOSPI",,"1170","-80","-6.40","1250","1250","1170","741587","891259494","110611101628","93263998"
"077500","유니퀘스트","KOSPI",,"6660","-50","-0.75","6900","6970","6540","284282","1903728005","144072680340","21600102"
"011320","유니크","KOSDAQ","우량기업부","4240","-65","-1.51","4315","4350","4210","75029","319262600","82209557225","19320695"
"086390","유니테스트","KOSDAQ","중견기업부","14600","360","2.53","14580","14840","14290","163499","2373414255","308135557080","21134126"
"241690","유니테크노","KOSDAQ","우량기업부","3440","15","0.44","3475","3475","3395","74297","255158590","84056875110","24470706"
"142210","유니트론텍","KOSDAQ","우량기업부","6390","150","2.40","6310","6500","6200","462771","2933905750","134254353690","21010071"
"121060","유니포인트","KONEX","일반기업부","793","103","14.93","710","793","587","6633","5217909","4743464310","5981670"
"389680","유디엠텍","KOSDAQ","기술성장기업부","524","4","0.77","520","534","520","187303","98210071","21836044125","41592465"
"088340","유라클","KOSDAQ","벤처기업부","13730","-200","-1.44","13950","14000","13480","62841","857103765","59922772640","4364368"
"048430","유라테크","KOSDAQ","우량기업부","8050","0","0.00","8050","8090","7960","36484","291720840","92044800000","11520000"
"206650","유바이오로직스","KOSDAQ","기술성장기업부","11680","270","2.37","11420","11810","11400","179352","2092000190","429799438040","36672307"
"089850","유비벨록스","KOSDAQ","우량기업부","5340","0","0.00","5340","5390","5300","20507","109355250","78806564650","14730199"
"495810","유비씨","KONEX","일반기업부","13120","0","0.00","0","0","0","0","0","32800000000","2500000"
"084440","유비온","KOSDAQ","기술성장기업부","997","-16","-1.58","1013","1037","980","108057","108471582","19870502400","19712800"
"032620","유비케어","KOSDAQ","중견기업부","3705","-30","-0.80","3735","3760","3670","96887","359623035","193651385690","52197139"
"264450","유비쿼스","KOSDAQ","우량기업부","10000","110","1.11","9900","10350","9890","118490","1201910690","146948239860","14665493"
"078070","유비쿼스홀딩스","KOSDAQ","중견기업부","11040","160","1.47","10890","11090","10750","19071","209434015","194180635160","17604772"
"002920","유성기업","KOSPI",,"2200","-20","-0.90","2220","2270","2200","16629","36891120","57214237500","25947500"
"024800","유성티엔에스","KOSDAQ","우량기업부","2355","-90","-3.68","2425","2425","2335","63079","149025695","86886499140","37051812"
"000700","유수홀딩스","KOSPI",,"5730","80","1.42","5670","5800","5670","23337","134295750","149480000880","26041812"
"054930","유신","KOSDAQ","우량기업부","22600","200","0.89","22450","22750","22350","10613","238638350","67950000000","3000000"
"069330","유아이디","KOSDAQ","벤처기업부","1100","-14","-1.26","1114","1129","1081","61216","67880321","15652773373","14191091"
"049520","유아이엘","KOSDAQ","우량기업부","3290","35","1.08","3270","3310","3235","106011","346902225","106255196180","32247404"
"444920","유안타제11호스팩","KOSDAQ","SPAC(소속부없음)","2085","0","0.00","2085","2085","2080","4514","9389165","10925400000","5240000"
"446150","유안타제12호스팩","KOSDAQ","관리종목(소속부없음)","2130","0","0.00","2130","2135","2127","93637","199496425","10160100000","4770000"
"450940","유안타제14호스팩","KOSDAQ","SPAC(소속부없음)","2090","-5","-0.24","2095","2095","2090","7625","15961525","9488600000","4540000"
"473050","유안타제15호스팩","KOSDAQ","SPAC(소속부없음)","2050","0","0.00","2050","2055","2047","5278","10819092","14370500000","7010000"
"474490","유안타제16호스팩","KOSDAQ","SPAC(소속부없음)","2030","5","0.25","2025","2035","2025","3805","7724240","11185300000","5510000"
"493790","유안타제17호스팩","KOSDAQ","SPAC(소속부없음)","2000","0","0.00","2005","2005","2000","264","529000","10620000000","5310000"
"003470","유안타증권","KOSPI",,"3690","40","1.10","3650","3710","3640","340312","1248845538","735513382560","199596576"
"003475","유안타증권우","KOSPI",,"3745","0","0.00","3750","3770","3725","35050","131058510","48420795000","12912212"
"263770","유에스티","KOSDAQ","우량기업부","1886","-16","-0.84","1902","1905","1879","13737","26021399","44793325080","23700172"
"337840","유엑스엔","KONEX","일반기업부","9530","160","1.71","9400","9600","8930","778","7121140","45244018080","4747536"
"072130","유엔젤","KOSPI",,"4680","95","2.07","4590","4680","4580","81467","376869395","60286247450","12895454"
"000220","유유제약","KOSPI",,"4595","5","0.11","4590","4595","4515","88729","404276425","77497197050","17032351"
"000225","유유제약1우","KOSPI",,"5040","-140","-2.70","5160","5180","5000","27838","140255050","11334650000","2266930"
"000227","유유제약2우B","KOSPI",,"11220","0","0.00","11220","11290","11210","470","5273570","3675572400","325560"
"388720","유일로보틱스","KOSDAQ","벤처기업부","81500","-1500","-1.81","82500","82900","80300","131266","10694598750","952119113000","11696795"
